Quarter,Year,Country,Delta_Interest_EU,Delta_Interest_JPY,Delta_Interest_US,ECB,Exchange_rate,FFR,FX_long,FX_short,Fin_depth,Fin_dev,GDP Growth,GDP per cap,Interest rate,JPY,Pol_Risk,Ratings FC,Ratings LC,VIX,WUI,market_volume_bonds,market_volume_loans,Amount,LCY,Currency,Domestic,Corporate,Industry,Bond,Tenor,Tenor_bracket,FCY
4,2021,Mexico,8.65,8.6,8.82,0.25,5.279,0.08,0.0377362921476987,0.0362392286677463,68.805224677681,0.654686987400055,4.8,8269.709,8.9,0.3,-0.41969654,9.0,9.0,31.12,23117.64,18.0905,22.582300000000004,0.1836,1,BRL,1,1,Utilities,1,9.0,>10 yrs,0
2,2020,Indonesia,4.0,3.95,4.2,0.25,74.5482,0.05,0.0137645933858926,0.0152200632524951,54.5052902460469,0.594535946846008,-5.8,1915.552,4.25,0.3,-0.841136158,11.0,11.0,28.23,24050.38,10.392,17.125200000000003,0.0726,1,MYR,1,1,Utilities,1,17.0,0-5 yrs,0
4,2020,Turkey,0.25,0.2,0.41,0.25,31.3724,0.09,0.012266037755908,0.015828082915464,160.110920105828,0.735169529914856,-6.1,7169.943,0.5,0.3,-0.578276575,13.0,13.0,20.77,24511.59,1.0868,2.3597,0.0044,1,INR,1,1,Utilities,1,10.0,5-10 yrs,0
4,2017,Brazil,6.75,6.7,5.85,0.25,3.1325,1.15,0.0363083226512864,0.0260975635411376,59.4843092982775,0.57053142786026,1.3,10419.575,7.0,0.3,-0.480093956,9.0,9.0,11.43,23726.95,4.3329,17.3692,0.5,1,USD,1,1,Energy,1,9.404124616059676,>10 yrs,1
3,2019,Thailand,5.25,5.2,3.1,0.25,3.8557,2.4,0.0376830258289023,0.0362981240983516,62.7905050746971,0.643020868301392,1.2,9364.237,5.5,0.3,-0.714393616,9.0,9.0,19.66,25417.49,7.123400000000001,18.3731,0.0534,1,USD,1,1,Utilities,0,9.404124616059676,5-10 yrs,0
1,2020,South Africa,8.0,7.95,6.7,0.25,5.92583913,1.55,0.0434197256939288,0.027633812671541,75.1543951090044,0.582376480102539,1.9,8612.903,8.25,0.3,-1.143863201,6.0,6.0,33.42,27165.67,0.65,5.906899999999999,0.0096,1,USD,1,1,Utilities,0,19.0,5-10 yrs,0
3,2019,Thailand,1.25,1.2,-0.8999999999999999,0.25,31.101,2.4,0.0122874843861745,0.0143377645623883,143.369163383068,0.662868618965149,2.1,7812.886,1.5,0.3,-0.491420507,13.0,13.0,19.66,25417.49,0.2534,1.9241,0.0038,1,INR,1,1,Utilities,1,11.0,0-5 yrs,0
2,2018,Thailand,7.77,7.72,6.33,0.25,18.5901,1.69,0.0251452198867476,0.0217176247293641,33.6152178137641,0.340932697057724,2.0,9970.967,8.02,0.3,-0.673981011,14.0,14.0,13.46,18437.45,1.8863,2.091,0.084,0,THB,1,1,Energy,1,13.0,>10 yrs,0
3,2020,India,0.25,0.2,0.41,0.25,31.1423,0.09,0.0133047052541974,0.015922714128906,160.110920105828,0.735169529914856,-6.1,7169.943,0.5,0.3,-0.578276575,13.0,13.0,26.12,33481.0,1.0868,2.3491,1.0562,1,BRL,1,1,Utilities,0,7.0,0-5 yrs,0
1,2021,Brazil,3.8589,3.8089,4.0189,0.25,4.0357,0.09,0.0161273708480052,0.0144441724160909,127.244689016232,0.727465748786926,3.3,11475.701,4.1089,0.3,0.058753986,14.0,14.0,23.35,17911.83,2.1486,1.3234,0.05,1,MYR,1,1,Energy,0,9.0,5-10 yrs,1
1,2021,India,3.8589,3.8089,4.0189,0.25,4.0357,0.09,0.0161273708480052,0.0144441724160909,127.244689016232,0.727465748786926,3.3,11475.701,4.1089,0.3,0.058753986,14.0,14.0,23.35,17911.83,2.1486,1.3234,0.0021,1,ZAR,1,1,Energy,0,10.0,5-10 yrs,0
4,2020,India,4.0,3.95,4.16,0.25,73.5233,0.09,0.0138028988807802,0.0146334994499385,54.5052902460469,0.594535946846008,-5.8,1915.552,4.25,0.3,-0.841136158,11.0,11.0,20.77,24511.59,11.442,18.9566,0.0061,1,MYR,1,1,Energy,0,8.0,>10 yrs,1
1,2019,Malaysia,6.25,6.2,4.1,0.25,3.7356,2.4,0.0378899031238318,0.0389081449015487,62.7905050746971,0.643020868301392,1.2,9364.237,6.5,0.3,-0.714393616,9.0,9.0,13.57,29707.97,5.9754000000000005,18.2459,0.37,1,THB,1,1,Utilities,0,15.0,5-10 yrs,0
1,2019,Malaysia,8.27,8.219999999999999,6.119999999999999,0.25,19.1704,2.4,0.0285795859248437,0.035545957560827,35.5550616993441,0.32155567407608,-0.3,10259.746,8.52,0.3,-0.843628824,14.0,14.0,13.57,29707.97,2.5567,3.146100000000001,0.1612,0,MYR,1,1,Energy,1,15.0,5-10 yrs,1
1,2022,Malaysia,4.0,3.95,4.17,0.25,74.4075,0.08,0.0140129193136952,0.0121306076660386,50.1421581396974,0.582220196723938,7.0,2366.31,4.25,0.3,-0.568608165,11.0,11.0,33.32,22033.8,18.8116,24.5896,0.5,1,ZAR,1,1,Industrials,1,5.0,5-10 yrs,0
2,2019,Thailand,6.25,6.2,4.08,0.25,3.8407,2.42,0.0377952519287063,0.0394960820705422,62.7905050746971,0.643020868301392,1.2,9364.237,6.5,0.3,-0.714393616,9.0,9.0,18.86,23832.26,6.257900000000001,18.3731,0.0168,1,BRL,1,1,Energy,0,3.0,5-10 yrs,0
1,2021,India,4.0,3.95,4.16,0.25,73.1106,0.09,0.0135031582284779,0.0150059573565524,50.1421581396974,0.582220196723938,9.7,2250.179,4.25,0.3,-0.691997945,11.0,11.0,23.35,17911.83,11.442,20.017900000000004,0.1005,1,INR,1,1,Utilities,1,18.0,5-10 yrs,0
4,2020,Thailand,15.25,15.2,15.41,0.25,7.533940909,0.09,0.0437041646844348,0.0257760084368222,75.1543951090044,0.582376480102539,1.9,8612.903,15.5,0.3,-1.143863201,6.0,6.0,20.77,24511.59,0.7500000000000001,7.7376,0.0147,0,MYR,1,1,Materials,1,18.0,5-10 yrs,0
4,2021,Mexico,0.25,0.2,0.42,0.25,33.1,0.08,0.014141070577843,0.0162990655902571,164.075002469495,0.723730862140656,1.5,7237.318,0.5,0.3,-0.568726182,13.0,13.0,31.12,23117.64,3.2394,3.0879,0.044,1,EUR,1,1,Industrials,0,26.0,0-5 yrs,0
3,2019,Malaysia,1.25,1.2,-0.8999999999999999,0.25,31.101,2.4,0.0122874843861745,0.0143377645623883,143.369163383068,0.662868618965149,2.1,7812.886,1.5,0.3,-0.491420507,13.0,13.0,19.66,25417.49,0.2534,1.9241,0.985,1,MYR,1,1,Utilities,1,4.0,0-5 yrs,0
4,2017,India,6.75,6.7,5.85,0.25,3.1325,1.15,0.0363083226512864,0.0260975635411376,59.4843092982775,0.57053142786026,1.3,10419.575,7.0,0.3,-0.480093956,9.0,9.0,11.43,23726.95,4.3329,17.3692,0.2015,1,INR,1,1,Utilities,0,4.0,0-5 yrs,0
3,2021,Thailand,4.0,3.95,4.15,0.25,73.5782,0.1,0.0136029002970013,0.010605910897718,50.1421581396974,0.582220196723938,9.7,2250.179,4.25,0.3,-0.691997945,11.0,11.0,16.11,23529.34,15.166,22.7818,0.0075,1,INR,1,1,Utilities,0,7.0,0-5 yrs,0
4,2021,Malaysia,0.25,0.2,0.42,0.25,33.1,0.08,0.014141070577843,0.0162990655902571,164.075002469495,0.723730862140656,1.5,7237.318,0.5,0.3,-0.568726182,13.0,13.0,31.12,23117.64,3.2394,3.0879,0.0173,1,BRL,1,1,Utilities,0,2.0,0-5 yrs,0
3,2019,South Africa,5.25,5.2,3.1,0.25,3.8557,2.4,0.0376830258289023,0.0362981240983516,62.7905050746971,0.643020868301392,1.2,9364.237,5.5,0.3,-0.714393616,9.0,9.0,19.66,25417.49,7.123400000000001,18.3731,0.0563,1,USD,1,1,Utilities,0,19.0,>10 yrs,0
1,2022,India,4.0,3.95,4.17,0.25,74.4075,0.08,0.0140129193136952,0.0121306076660386,50.1421581396974,0.582220196723938,7.0,2366.31,4.25,0.3,-0.568608165,11.0,11.0,33.32,22033.8,18.8116,24.5896,0.0083,1,MYR,1,1,Utilities,1,17.0,0-5 yrs,1
2,2018,India,6.78428571428571,6.73428571428571,5.344285714285711,0.25,11.8422,1.69,0.0320568135542755,0.0359434652751077,118.380857963487,0.53179806470871,1.6,6991.709,7.03428571428571,0.3,-0.237621993,11.0,11.0,13.46,18437.45,0.3617,6.242099999999999,0.1131,1,INR,1,1,Energy,0,2.0,0-5 yrs,0
4,2022,India,3.68,6.13,3.35,2.75,80.2538,3.08,0.0136290899546278,0.0096957223651286,50.1421581396974,0.582220196723938,7.0,2366.31,6.43,0.3,-0.568608165,11.0,11.0,19.84,26940.26,22.4165,27.950100000000003,0.0341,1,INR,1,1,Energy,1,5.0,0-5 yrs,0
3,2022,India,4.27772727272727,5.47772727272727,4.09772727272727,1.5,15.8144,1.68,0.0376150827709149,0.0263319362805003,92.1800552382856,0.492002218961716,1.9,6684.479,5.77772727272727,0.3,-0.72211808,9.0,9.0,25.56,20214.25,1.3523,10.4236,0.2527,1,THB,1,1,Consumer staples,1,11.0,5-10 yrs,0
4,2021,Thailand,3.9613,3.9113,4.1313,0.25,4.167,0.08,0.0131803825784038,0.0091590775595445,127.244689016232,0.727465748786926,3.3,11475.701,4.2113,0.3,0.058753986,14.0,14.0,31.12,23117.64,4.384599999999999,1.6055,0.25,1,EUR,1,1,Utilities,1,30.0,>10 yrs,0
2,2019,Brazil,6.25,6.2,4.08,0.25,3.8407,2.42,0.0377952519287063,0.0394960820705422,62.7905050746971,0.643020868301392,1.2,9364.237,6.5,0.3,-0.714393616,9.0,9.0,18.86,23832.26,6.257900000000001,18.3731,0.0426,1,MYR,1,1,Energy,1,17.0,5-10 yrs,0
2,2019,Thailand,1.5,1.45,-0.6699999999999999,0.25,31.7352,2.42,0.0119962587172743,0.0152669709263897,143.369163383068,0.662868618965149,2.1,7812.886,1.75,0.3,-0.491420507,13.0,13.0,18.86,23832.26,0.2534,1.9241,0.0031,1,BRL,1,1,Consumer discretionary,0,9.404124616059676,0-5 yrs,0
2,2022,South Africa,3.5,3.45,3.42,0.25,14349.005,0.33,0.0264782267573903,0.0073606380090404,35.2890995275057,0.304108023643494,5.3,4799.1,3.75,0.3,-0.439423859,12.0,12.0,25.69,25434.66,7.551999999999999,8.6887,0.0035,0,MYR,1,1,Materials,0,9.404124616059676,5-10 yrs,0
3,2018,Brazil,6.25,6.2,4.59,0.25,3.771,1.91,0.0364249317639634,0.0264476945769952,60.2183479373178,0.600381433963776,1.8,9629.603,6.5,0.3,-0.459640145,9.0,9.0,13.16,20484.34,5.3539,18.1459,0.0011,1,INR,1,1,Utilities,0,10.0,>10 yrs,0
2,2021,Malaysia,4.0,3.95,4.18,0.25,72.8196,0.07,0.0131486531942049,0.0091583425715259,50.1421581396974,0.582220196723938,9.7,2250.179,4.25,0.3,-0.691997945,11.0,11.0,17.9,22550.07,11.767,21.7248,0.0672,1,EUR,1,1,Utilities,0,8.0,>10 yrs,0
1,2020,Turkey,4.96,4.91,3.66,0.25,71.279,1.55,0.0128576418327538,0.0131699257070625,54.5052902460469,0.594535946846008,-5.8,1915.552,5.21,0.3,-0.841136158,11.0,11.0,33.42,27165.67,10.0295,16.728600000000004,0.1036,1,BRL,1,1,Utilities,0,7.0,5-10 yrs,0
2,2018,Mexico,6.25,6.2,4.8100000000000005,0.25,3.279,1.69,0.0360881275616986,0.0182849920814395,60.2183479373178,0.600381433963776,1.8,9629.603,6.5,0.3,-0.459640145,9.0,9.0,13.46,18437.45,5.3539,17.6728,0.0023,1,MYR,1,1,Utilities,1,10.0,0-5 yrs,1
2,2019,South Africa,22.25,22.2,20.08,0.25,5.461628571,2.42,0.0428474758314293,0.0754115095430216,65.5093792451602,0.554367542266846,0.8,9145.817,22.5,0.3,-1.3781358,7.0,7.0,18.86,23832.26,0.6,5.424099999999999,0.01,0,IDR,1,1,Energy,1,3.0,5-10 yrs,1
1,2019,Thailand,6.25,6.2,4.1,0.25,70.71,2.4,0.0124985681855672,0.0159208422383861,50.7424617406323,0.48083883523941,3.9,2050.163,6.5,0.3,-0.796840608,12.0,12.0,13.57,29707.97,7.3072,15.683599999999998,0.0648,1,USD,1,1,Energy,0,5.0,5-10 yrs,0
4,2019,India,5.15,5.1000000000000005,3.5700000000000003,0.25,71.311,1.83,0.0130195473858511,0.0160342719818595,50.7424617406323,0.48083883523941,3.9,2050.163,5.4,0.3,-0.796840608,12.0,12.0,14.91,27789.54,8.3444,16.728600000000004,0.0314,0,MXN,1,1,Utilities,1,9.404124616059676,0-5 yrs,0
2,2022,Malaysia,12.74,12.69,12.66,0.25,4.9764,0.33,0.0384483686716622,0.034041235923879,70.6060973782971,0.654686987400055,3.0,9612.062,12.99,0.3,-0.3314659,9.0,9.0,25.69,25434.66,20.6599,24.0695,0.0221,1,USD,1,1,Utilities,0,11.0,5-10 yrs,0
2,2018,Turkey,3.7473,3.6973,2.3073,0.25,3.9013,1.69,0.0220223886776252,0.01031981832115,120.276311883907,0.614783644676208,4.8,11079.617,3.9973,0.3,0.247989401,14.0,14.0,13.46,18437.45,0.7551999999999998,0.1521,0.0288,1,ZAR,1,1,Energy,0,3.0,>10 yrs,1
2,2021,Malaysia,4.0,3.95,4.18,0.25,72.8196,0.07,0.0131486531942049,0.0091583425715259,50.1421581396974,0.582220196723938,9.7,2250.179,4.25,0.3,-0.691997945,11.0,11.0,17.9,22550.07,11.767,21.7248,0.178,1,THB,1,1,Utilities,1,18.0,>10 yrs,0
1,2019,India,3.827,3.777,1.677,0.25,4.116,2.4,0.0208163169741051,0.0094471649311905,120.706946299114,0.577838599681854,4.4,11228.293,4.077,0.3,0.146066397,14.0,14.0,13.57,29707.97,1.0983999999999998,0.1521,0.4,1,MYR,1,1,Industrials,1,16.0,5-10 yrs,0
3,2018,India,6.5,6.45,4.84,0.25,67.79,1.91,0.0135742491981333,0.010281471134911,50.3381627463174,0.493920981884003,6.5,1974.378,6.75,0.3,-0.997705162,12.0,12.0,13.16,20484.34,6.607200000000001,15.223499999999998,0.1436,1,IDR,1,1,Utilities,0,9.404124616059676,>10 yrs,0
2,2019,Thailand,22.25,22.2,20.08,0.25,5.461628571,2.42,0.0428474758314293,0.0754115095430216,65.5093792451602,0.554367542266846,0.8,9145.817,22.5,0.3,-1.3781358,7.0,7.0,18.86,23832.26,0.6,5.424099999999999,0.0515,0,INR,1,1,Materials,1,20.0,5-10 yrs,0
2,2019,Malaysia,6.25,6.2,4.08,0.25,3.8407,2.42,0.0377952519287063,0.0394960820705422,62.7905050746971,0.643020868301392,1.2,9364.237,6.5,0.3,-0.714393616,9.0,9.0,18.86,23832.26,6.257900000000001,18.3731,0.7,1,USD,1,1,Energy,0,18.0,5-10 yrs,0
1,2019,Indonesia,6.25,6.2,4.1,0.25,70.71,2.4,0.0124985681855672,0.0159208422383861,50.7424617406323,0.48083883523941,3.9,2050.163,6.5,0.3,-0.796840608,12.0,12.0,13.57,29707.97,7.3072,15.683599999999998,0.0038,1,EUR,1,1,Energy,1,14.0,>10 yrs,0
4,2020,Brazil,15.25,15.2,15.41,0.25,7.533940909,0.09,0.0437041646844348,0.0257760084368222,75.1543951090044,0.582376480102539,1.9,8612.903,15.5,0.3,-1.143863201,6.0,6.0,20.77,24511.59,0.7500000000000001,7.7376,0.0499,0,USD,1,1,Utilities,1,7.0,>10 yrs,1
4,2016,Mexico,13.5,13.45,13.35,0.25,3.2532,0.4,0.0364501133631468,0.0300252386595011,62.1940069702965,0.550749242305756,-3.3,9117.558,13.75,0.3,-0.38103506,9.0,9.0,14.07,30551.2,1.596,16.489600000000003,0.0023,1,INR,1,1,Utilities,0,1.0,>10 yrs,0
3,2018,Malaysia,6.25,6.2,4.59,0.25,3.771,1.91,0.0364249317639634,0.0264476945769952,60.2183479373178,0.600381433963776,1.8,9629.603,6.5,0.3,-0.459640145,9.0,9.0,13.16,20484.34,5.3539,18.1459,0.0166,1,MYR,1,1,Utilities,0,17.0,5-10 yrs,0
4,2018,Brazil,6.5,6.45,4.5600000000000005,0.25,72.2779,2.19,0.0127226012405551,0.0130121946849532,50.3381627463174,0.493920981884003,6.5,1974.378,6.75,0.3,-0.997705162,12.0,12.0,16.44,21724.66,6.607200000000001,15.3387,0.0193,1,BRL,1,1,Utilities,1,17.0,>10 yrs,1
1,2022,India,4.0,3.95,4.17,0.25,74.4075,0.08,0.0140129193136952,0.0121306076660386,50.1421581396974,0.582220196723938,7.0,2366.31,4.25,0.3,-0.568608165,11.0,11.0,33.32,22033.8,18.8116,24.5896,0.0749,1,INR,1,1,Utilities,1,14.0,0-5 yrs,0
2,2018,Thailand,3.7473,3.6973,2.3073,0.25,3.9013,1.69,0.0220223886776252,0.01031981832115,120.276311883907,0.614783644676208,4.8,11079.617,3.9973,0.3,0.247989401,14.0,14.0,13.46,18437.45,0.7551999999999998,0.1521,0.0053,1,MXN,1,1,Energy,0,3.0,5-10 yrs,0
2,2020,South Africa,2.44,2.39,2.64,0.25,4.8862,0.05,0.0377503014498435,0.0392763777308871,68.6961548524775,0.660737276077271,-3.3,7344.529,2.69,0.3,-0.445607245,9.0,9.0,28.23,24050.38,8.7131,20.5963,0.0041,1,BRL,1,1,Energy,0,16.0,>10 yrs,0
4,2021,Indonesia,4.0,3.95,4.17,0.25,73.6357,0.08,0.0137185670337348,0.0105342951516893,50.1421581396974,0.582220196723938,9.7,2250.179,4.25,0.3,-0.691997945,11.0,11.0,31.12,23117.64,15.893300000000002,23.195300000000003,0.5,1,MYR,1,1,Energy,1,15.0,5-10 yrs,1
1,2017,Brazil,6.5,6.45,6.1,0.25,68.0474,0.65,0.0180534358876743,0.0087587520562151,48.794021399068,0.467568516731262,6.8,1957.97,6.75,0.3,-0.774099052,12.0,12.0,12.54,32886.18,2.5757000000000003,9.718,0.0087,1,USD,1,1,Energy,1,14.0,5-10 yrs,0
2,2020,Thailand,2.44,2.39,2.64,0.25,4.8862,0.05,0.0377503014498435,0.0392763777308871,68.6961548524775,0.660737276077271,-3.3,7344.529,2.69,0.3,-0.445607245,9.0,9.0,28.23,24050.38,8.7131,20.5963,0.0724,1,USD,1,1,Energy,0,5.0,>10 yrs,0
3,2018,India,6.89421052631579,6.84421052631579,5.23421052631579,0.25,13.3138,1.91,0.0319685445508933,0.0395175271317573,118.380857963487,0.53179806470871,1.6,6991.709,7.14421052631579,0.3,-0.237621993,11.0,11.0,13.16,20484.34,0.4546,6.242099999999999,0.0278,1,USD,1,1,Utilities,1,15.0,>10 yrs,1
2,2018,Mexico,7.77,7.72,6.33,0.25,18.5901,1.69,0.0251452198867476,0.0217176247293641,33.6152178137641,0.340932697057724,2.0,9970.967,8.02,0.3,-0.673981011,14.0,14.0,13.46,18437.45,1.8863,2.091,0.0386,1,USD,1,1,Energy,0,16.0,0-5 yrs,0
3,2020,Thailand,0.25,0.2,0.41,0.25,31.1423,0.09,0.0133047052541974,0.015922714128906,160.110920105828,0.735169529914856,-6.1,7169.943,0.5,0.3,-0.578276575,13.0,13.0,26.12,33481.0,1.0868,2.3491,0.5,1,INR,1,1,Utilities,0,10.0,5-10 yrs,0
1,2020,Thailand,4.96,4.91,3.66,0.25,71.279,1.55,0.0128576418327538,0.0131699257070625,54.5052902460469,0.594535946846008,-5.8,1915.552,5.21,0.3,-0.841136158,11.0,11.0,33.42,27165.67,10.0295,16.728600000000004,0.0408,1,MXN,1,1,Utilities,1,12.0,>10 yrs,0
2,2019,Thailand,1.5,1.45,-0.6699999999999999,0.25,31.7352,2.42,0.0119962587172743,0.0152669709263897,143.369163383068,0.662868618965149,2.1,7812.886,1.75,0.3,-0.491420507,13.0,13.0,18.86,23832.26,0.2534,1.9241,0.0011,1,USD,1,1,Consumer discretionary,0,2.0,0-5 yrs,0
3,2018,Thailand,6.89421052631579,6.84421052631579,5.23421052631579,0.25,13.3138,1.91,0.0319685445508933,0.0395175271317573,118.380857963487,0.53179806470871,1.6,6991.709,7.14421052631579,0.3,-0.237621993,11.0,11.0,13.16,20484.34,0.4546,6.242099999999999,0.0142,1,BRL,1,1,Utilities,0,15.0,>10 yrs,0
3,2019,Malaysia,6.6075,6.5575,4.4575,0.25,14.585,2.4,0.0329087750797978,0.0271340939777868,117.185556861489,0.532748639583588,0.3,6622.629,6.8575,0.3,-0.283249706,11.0,11.0,19.66,25417.49,0.4546,7.3191,0.0246,1,MYR,1,1,Utilities,0,3.0,0-5 yrs,1
3,2020,Thailand,4.0,3.95,4.16,0.25,75.7077,0.09,0.0139099517940635,0.0158199289324172,54.5052902460469,0.594535946846008,-5.8,1915.552,4.25,0.3,-0.841136158,11.0,11.0,26.12,33481.0,11.442,17.954300000000003,0.0071,1,BRL,1,1,Utilities,0,5.0,5-10 yrs,0
2,2021,India,17.25,17.2,17.43,0.25,7.676669565,0.07,0.0453749454950944,0.0427489680437723,72.3314362215637,0.563018500804901,11.4,9663.877,17.5,0.3,-1.13676095,6.0,6.0,17.9,22550.07,1.5646,8.5537,0.0038,0,USD,1,1,Utilities,0,19.0,5-10 yrs,1
4,2017,South Africa,6.75,6.7,5.85,0.25,3.1325,1.15,0.0363083226512864,0.0260975635411376,59.4843092982775,0.57053142786026,1.3,10419.575,7.0,0.3,-0.480093956,9.0,9.0,11.43,23726.95,4.3329,17.3692,0.0031,1,INR,1,1,Utilities,1,9.404124616059676,0-5 yrs,0
4,2017,South Africa,6.75,6.7,5.85,0.25,3.1325,1.15,0.0363083226512864,0.0260975635411376,59.4843092982775,0.57053142786026,1.3,10419.575,7.0,0.3,-0.480093956,9.0,9.0,11.43,23726.95,4.3329,17.3692,0.0222,1,USD,1,1,Utilities,0,7.0,0-5 yrs,0
4,2017,Brazil,6.75,6.7,5.85,0.25,3.1325,1.15,0.0363083226512864,0.0260975635411376,59.4843092982775,0.57053142786026,1.3,10419.575,7.0,0.3,-0.480093956,9.0,9.0,11.43,23726.95,4.3329,17.3692,0.5731,1,INR,1,1,Utilities,1,4.0,0-5 yrs,1
2,2018,Thailand,6.25,6.2,4.8100000000000005,0.25,3.279,1.69,0.0360881275616986,0.0182849920814395,60.2183479373178,0.600381433963776,1.8,9629.603,6.5,0.3,-0.459640145,9.0,9.0,13.46,18437.45,5.3539,17.6728,0.0023,1,MYR,1,1,Utilities,0,5.0,0-5 yrs,0
3,2021,Brazil,0.25,0.2,0.4,0.25,31.4427,0.1,0.0131156736383775,0.0127504022557412,164.075002469495,0.723730862140656,1.5,7237.318,0.5,0.3,-0.568726182,13.0,13.0,16.11,23529.34,2.9839,2.8528999999999995,0.0011,1,MYR,1,1,Energy,1,10.0,0-5 yrs,1
3,2021,Turkey,0.25,0.2,0.4,0.25,31.4427,0.1,0.0131156736383775,0.0127504022557412,164.075002469495,0.723730862140656,1.5,7237.318,0.5,0.3,-0.568726182,13.0,13.0,16.11,23529.34,2.9839,2.8528999999999995,0.0623,1,THB,1,1,Energy,0,9.404124616059676,5-10 yrs,0
3,2016,Malaysia,6.75,6.7,6.61,0.25,67.2655,0.39,0.0203071931027375,0.0130524902276699,49.1012254191341,0.434415280818939,8.3,1714.28,7.0,0.3,-0.960426509,11.0,11.0,13.48,33863.66,1.1697,9.4775,0.0852,1,USD,1,1,Utilities,1,7.0,5-10 yrs,0
1,2020,Malaysia,4.96,4.91,3.66,0.25,71.279,1.55,0.0128576418327538,0.0131699257070625,54.5052902460469,0.594535946846008,-5.8,1915.552,5.21,0.3,-0.841136158,11.0,11.0,33.42,27165.67,10.0295,16.728600000000004,0.0357,1,USD,1,1,Utilities,0,5.0,5-10 yrs,0
3,2022,India,12.25,13.45,12.07,1.5,5.0477,1.68,0.0392055996830825,0.0341933252803401,70.6060973782971,0.654686987400055,3.0,9612.062,13.75,0.3,-0.3314659,9.0,9.0,25.56,20214.25,22.4453,24.0695,0.0289,1,BRL,1,1,Utilities,1,10.0,>10 yrs,0
4,2019,India,5.15,5.1000000000000005,3.5700000000000003,0.25,71.311,1.83,0.0130195473858511,0.0160342719818595,50.7424617406323,0.48083883523941,3.9,2050.163,5.4,0.3,-0.796840608,12.0,12.0,14.91,27789.54,8.3444,16.728600000000004,0.0072,0,IDR,1,1,Utilities,0,5.0,0-5 yrs,0
2,2018,India,6.78428571428571,6.73428571428571,5.344285714285711,0.25,11.8422,1.69,0.0320568135542755,0.0359434652751077,118.380857963487,0.53179806470871,1.6,6991.709,7.03428571428571,0.3,-0.237621993,11.0,11.0,13.46,18437.45,0.3617,6.242099999999999,0.032,1,EUR,1,1,Energy,0,20.0,0-5 yrs,1
2,2022,India,4.78,4.73,4.7,0.25,76.1896,0.33,0.013728839493415,0.0126514732048705,50.1421581396974,0.582220196723938,7.0,2366.31,5.03,0.3,-0.568608165,11.0,11.0,25.69,25434.66,19.8116,26.893400000000003,0.0053,1,MYR,1,1,Consumer staples,0,13.0,0-5 yrs,1
2,2022,India,0.25,0.2,0.1699999999999999,0.25,33.2439,0.33,0.0144701802003695,0.0147103497194925,156.313811335128,0.723730862140656,2.5,7072.755,0.5,0.3,-0.383099318,13.0,13.0,25.69,25434.66,5.379100000000001,3.0879000000000003,0.165,1,ZAR,1,1,Utilities,1,3.0,0-5 yrs,0
3,2019,Malaysia,6.6075,6.5575,4.4575,0.25,14.585,2.4,0.0329087750797978,0.0271340939777868,117.185556861489,0.532748639583588,0.3,6622.629,6.8575,0.3,-0.283249706,11.0,11.0,19.66,25417.49,0.4546,7.3191,0.15,0,MYR,0,1,Utilities,1,21.0,5-10 yrs,1
1,2020,South Africa,4.96,4.91,3.66,0.25,71.279,1.55,0.0128576418327538,0.0131699257070625,54.5052902460469,0.594535946846008,-5.8,1915.552,5.21,0.3,-0.841136158,11.0,11.0,33.42,27165.67,10.0295,16.728600000000004,0.2303,1,ZAR,1,1,Utilities,0,3.0,>10 yrs,0
3,2022,India,4.25,5.45,4.07,1.5,78.09,1.68,0.0135346407176689,0.0101725171390935,50.1421581396974,0.582220196723938,7.0,2366.31,5.75,0.3,-0.568608165,11.0,11.0,25.56,20214.25,22.4165,27.760000000000005,0.0229,1,INR,1,1,Energy,1,19.0,5-10 yrs,0
2,2018,Mexico,6.78428571428571,6.73428571428571,5.344285714285711,0.25,11.8422,1.69,0.0320568135542755,0.0359434652751077,118.380857963487,0.53179806470871,1.6,6991.709,7.03428571428571,0.3,-0.237621993,11.0,11.0,13.46,18437.45,0.3617,6.242099999999999,0.0054,1,MYR,1,1,Energy,1,9.404124616059676,>10 yrs,0
1,2019,Turkey,6.25,6.2,4.1,0.25,3.7356,2.4,0.0378899031238318,0.0389081449015487,62.7905050746971,0.643020868301392,1.2,9364.237,6.5,0.3,-0.714393616,9.0,9.0,13.57,29707.97,5.9754000000000005,18.2459,0.0202,1,USD,1,1,Utilities,0,17.0,0-5 yrs,1
4,2019,Brazil,5.15,5.1000000000000005,3.5700000000000003,0.25,71.311,1.83,0.0130195473858511,0.0160342719818595,50.7424617406323,0.48083883523941,3.9,2050.163,5.4,0.3,-0.796840608,12.0,12.0,14.91,27789.54,8.3444,16.728600000000004,0.0825,0,MYR,1,1,Utilities,0,15.0,0-5 yrs,0
2,2021,India,3.8832,3.8332000000000006,4.0632,0.25,4.1089,0.07,0.0151429113309085,0.0099681906355698,127.244689016232,0.727465748786926,3.3,11475.701,4.1332,0.3,0.058753986,14.0,14.0,17.9,22550.07,2.431,1.4981,0.0649,1,BRL,1,1,Energy,0,4.0,5-10 yrs,1
1,2022,Malaysia,10.98,10.93,11.15,0.25,5.53,0.08,0.0370331626020402,0.0303822134123125,70.6060973782971,0.654686987400055,3.0,9612.062,11.23,0.3,-0.3314659,9.0,9.0,33.32,22033.8,19.8313,22.582300000000004,0.055,1,USD,1,1,Consumer staples,0,11.0,5-10 yrs,1
